Name	AccessionID	Date	Continent	Location	Region	Location_with_Region
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713528/2021-04-14	EPI_ISL_7713528	2021/04/14	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713531/2021-04-14	EPI_ISL_7713531	2021/04/14	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713532/2021-04-12	EPI_ISL_7713532	2021/04/12	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713534/2021-04-13	EPI_ISL_7713534	2021/04/13	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713535/2021-04-13	EPI_ISL_7713535	2021/04/13	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713537/2021-04-12	EPI_ISL_7713537	2021/04/12	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713540/2021-04-15	EPI_ISL_7713540	2021/04/15	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713583/2021-04-11	EPI_ISL_7713583	2021/04/11	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713618/2021-04-13	EPI_ISL_7713618	2021/04/13	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713619/2021-04-13	EPI_ISL_7713619	2021/04/13	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713628/2021-04-29	EPI_ISL_7713628	2021/04/29	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713630/2021-04-30	EPI_ISL_7713630	2021/04/30	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713631/2021-04-29	EPI_ISL_7713631	2021/04/29	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713637/2021-04-30	EPI_ISL_7713637	2021/04/30	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713639/2021-04-30	EPI_ISL_7713639	2021/04/30	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713641/2021-04-29	EPI_ISL_7713641	2021/04/29	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7713713/2021-06-14	EPI_ISL_7713713	2021/06/14	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715186/2021-03-01	EPI_ISL_7715186	2021/03/01	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715187/2021-03-01	EPI_ISL_7715187	2021/03/01	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715188/2021-02-28	EPI_ISL_7715188	2021/02/28	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715189/2021-02-26	EPI_ISL_7715189	2021/02/26	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715192/2021-02-27	EPI_ISL_7715192	2021/02/27	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715193/2021-02-28	EPI_ISL_7715193	2021/02/28	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715194/2021-02-27	EPI_ISL_7715194	2021/02/27	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715195/2021-02-27	EPI_ISL_7715195	2021/02/27	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715196/2021-02-28	EPI_ISL_7715196	2021/02/28	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715197/2021-02-27	EPI_ISL_7715197	2021/02/27	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715201/2021-03-02	EPI_ISL_7715201	2021/03/02	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715206/2021-03-03	EPI_ISL_7715206	2021/03/03	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715231/2021-03-05	EPI_ISL_7715231	2021/03/05	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715249/2021-03-04	EPI_ISL_7715249	2021/03/04	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715253/2021-03-04	EPI_ISL_7715253	2021/03/04	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715254/2021-03-05	EPI_ISL_7715254	2021/03/05	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715259/2021-03-08	EPI_ISL_7715259	2021/03/08	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715268/2021-03-13	EPI_ISL_7715268	2021/03/13	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715278/2021-03-16	EPI_ISL_7715278	2021/03/16	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715290/2021-04-01	EPI_ISL_7715290	2021/04/01	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715292/2021-03-30	EPI_ISL_7715292	2021/03/30	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715302/2021-03-28	EPI_ISL_7715302	2021/03/28	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715307/2021-04-03	EPI_ISL_7715307	2021/04/03	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715308/2021-04-01	EPI_ISL_7715308	2021/04/01	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715312/2021-04-03	EPI_ISL_7715312	2021/04/03	NorthAmerica	Canada	Quebec	Canada
hCoV-19/NorthAmerica/Canada/Quebec/EPI_ISL_7715328/2021-04-02	EPI_ISL_7715328	2021/04/02	NorthAmerica	Canada	Quebec	Canada
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/EPI_ISL_7722671/2021-07-06	EPI_ISL_7722671	2021/07/06	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722675/2021-07-06	EPI_ISL_7722675	2021/07/06	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Ambohidratrimo/EPI_ISL_7722680/2021-07-07	EPI_ISL_7722680	2021/07/07	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/EPI_ISL_7722689/2021-07-07	EPI_ISL_7722689	2021/07/07	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Fianarantsoa/Amoroni-Mania/Ambositra/EPI_ISL_7722694/2021-07-07	EPI_ISL_7722694	2021/07/07	Africa	Madagascar	Fianarantsoa	Madagascar
hCoV-19/Africa/Madagascar/Fianarantsoa/Amoroni-Mania/Ambositra/EPI_ISL_7722699/2021-07-07	EPI_ISL_7722699	2021/07/07	Africa	Madagascar	Fianarantsoa	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/EPI_ISL_7722703/2021-07-08	EPI_ISL_7722703	2021/07/08	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Vakinankaratra/Betafo/EPI_ISL_7722707/2021-07-08	EPI_ISL_7722707	2021/07/08	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Vakinankaratra/Betafo/EPI_ISL_7722709/2021-07-08	EPI_ISL_7722709	2021/07/08	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Vakinankaratra/Antsirabe-I/EPI_ISL_7722712/2021-07-08	EPI_ISL_7722712	2021/07/08	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Vakinankaratra/Antsirabe-I/EPI_ISL_7722716/2021-07-08	EPI_ISL_7722716	2021/07/08	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Renivohitra/EPI_ISL_7722721/2021-07-10	EPI_ISL_7722721	2021/07/10	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Renivohitra/EPI_ISL_7722726/2021-07-10	EPI_ISL_7722726	2021/07/10	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Andramasina/EPI_ISL_7722731/2021-07-12	EPI_ISL_7722731	2021/07/12	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Andramasina/EPI_ISL_7722734/2021-07-12	EPI_ISL_7722734	2021/07/12	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/EPI_ISL_7722739/2021-07-13	EPI_ISL_7722739	2021/07/13	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722744/2021-07-13	EPI_ISL_7722744	2021/07/13	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722749/2021-07-13	EPI_ISL_7722749	2021/07/13	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Ankazobe/EPI_ISL_7722753/2021-07-15	EPI_ISL_7722753	2021/07/15	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/EPI_ISL_7722758/2021-07-15	EPI_ISL_7722758	2021/07/15	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/EPI_ISL_7722763/2021-07-15	EPI_ISL_7722763	2021/07/15	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Itasy/Soavinandriana/EPI_ISL_7722768/2021-07-15	EPI_ISL_7722768	2021/07/15	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/EPI_ISL_7722772/2021-07-16	EPI_ISL_7722772	2021/07/16	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/EPI_ISL_7722776/2021-07-18	EPI_ISL_7722776	2021/07/18	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Vakinankaratra/Antsirabe-I/EPI_ISL_7722781/2021-07-18	EPI_ISL_7722781	2021/07/18	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Vakinankaratra/Antsirabe-I/EPI_ISL_7722786/2021-07-18	EPI_ISL_7722786	2021/07/18	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Vakinankaratra/Antsirabe-I/EPI_ISL_7722790/2021-07-18	EPI_ISL_7722790	2021/07/18	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722795/2021-04-30	EPI_ISL_7722795	2021/04/30	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722800/2021-05-03	EPI_ISL_7722800	2021/05/03	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722809/2021-05-04	EPI_ISL_7722809	2021/05/04	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722819/2021-07-15	EPI_ISL_7722819	2021/07/15	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Mahajanga/Sofia/Befandriana-Nord/EPI_ISL_7722822/2021-07-15	EPI_ISL_7722822	2021/07/15	Africa	Madagascar	Mahajanga	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/EPI_ISL_7722826/2021-07-16	EPI_ISL_7722826	2021/07/16	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722830/2021-07-16	EPI_ISL_7722830	2021/07/16	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/EPI_ISL_7722834/2021-07-18	EPI_ISL_7722834	2021/07/18	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/EPI_ISL_7722838/2021-07-18	EPI_ISL_7722838	2021/07/18	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722839/2021-04-30	EPI_ISL_7722839	2021/04/30	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722840/2021-05-03	EPI_ISL_7722840	2021/05/03	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722841/2021-05-07	EPI_ISL_7722841	2021/05/07	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722842/2021-05-07	EPI_ISL_7722842	2021/05/07	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722843/2021-05-10	EPI_ISL_7722843	2021/05/10	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722844/2021-05-11	EPI_ISL_7722844	2021/05/11	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722845/2021-05-11	EPI_ISL_7722845	2021/05/11	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Atsimondrano/EPI_ISL_7722846/2021-05-11	EPI_ISL_7722846	2021/05/11	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Atsimondrano/EPI_ISL_7722847/2021-05-11	EPI_ISL_7722847	2021/05/11	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722848/2021-05-11	EPI_ISL_7722848	2021/05/11	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722849/2021-05-11	EPI_ISL_7722849	2021/05/11	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722850/2021-05-11	EPI_ISL_7722850	2021/05/11	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722851/2021-05-17	EPI_ISL_7722851	2021/05/17	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722852/2021-05-17	EPI_ISL_7722852	2021/05/17	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Atsimondrano/EPI_ISL_7722853/2021-05-17	EPI_ISL_7722853	2021/05/17	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722858/2021-05-19	EPI_ISL_7722858	2021/05/19	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722862/2021-05-20	EPI_ISL_7722862	2021/05/20	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722866/2021-05-20	EPI_ISL_7722866	2021/05/20	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722871/2021-05-20	EPI_ISL_7722871	2021/05/20	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722876/2021-05-25	EPI_ISL_7722876	2021/05/25	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722880/2021-05-25	EPI_ISL_7722880	2021/05/25	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Africa/Madagascar/Antananarivo/Analamanga/Antananarivo-Avaradrano/EPI_ISL_7722883/2021-05-25	EPI_ISL_7722883	2021/05/25	Africa	Madagascar	Antananarivo	Madagascar
hCoV-19/Oceania/Australia/NewSouthWales/EPI_ISL_775242/2021-01-04	EPI_ISL_775242	2021/01/04	Oceania	Australia	NewSouthWales	Australia
hCoV-19/Oceania/Australia/NewSouthWales/EPI_ISL_775245/2021-01-04	EPI_ISL_775245	2021/01/04	Oceania	Australia	NewSouthWales	Australia
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_777190/2020-12-14	EPI_ISL_777190	2020/12/14	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_777229/2020-12-10	EPI_ISL_777229	2020/12/10	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_777266/2020-12-15	EPI_ISL_777266	2020/12/15	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_777292/2020-12-11	EPI_ISL_777292	2020/12/11	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Asia/Japan/EPI_ISL_779210/2020-12-29	EPI_ISL_779210	2020/12/29	Asia	Japan	EPI_ISL_779210	Japan
hCoV-19/Europe/Italy/Lombardy/EPI_ISL_7809897/2021-03-18	EPI_ISL_7809897	2021/03/18	Europe	Italy	Lombardy	Italy
hCoV-19/Europe/Italy/Lombardy/EPI_ISL_7809898/2021-03-18	EPI_ISL_7809898	2021/03/18	Europe	Italy	Lombardy	Italy
hCoV-19/Europe/Italy/Lombardy/EPI_ISL_7810011/2021-03-01	EPI_ISL_7810011	2021/03/01	Europe	Italy	Lombardy	Italy
hCoV-19/Europe/France/Bretagne/EPI_ISL_7814263/2021-07-06	EPI_ISL_7814263	2021/07/06	Europe	France	Bretagne	France
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_782469/2020-12-23	EPI_ISL_782469	2020/12/23	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/CzechRepublic/CentralBohemianRegion/EPI_ISL_7885392/2021-04-09	EPI_ISL_7885392	2021/04/09	Europe	CzechRepublic	CentralBohemianRegion	CzechRepublic
hCoV-19/Europe/Ireland/Dublin/EPI_ISL_789092/2020-12-29	EPI_ISL_789092	2020/12/29	Europe	Ireland	Dublin	Ireland
hCoV-19/Europe/Netherlands/Noord-Brabant/EPI_ISL_790630/2020-12-22	EPI_ISL_790630	2020/12/22	Europe	Netherlands	Noord-Brabant	Netherlands
hCoV-19/NorthAmerica/USA/NewYork/QueensCounty/EPI_ISL_7908114/2021-11-11	EPI_ISL_7908114	2021/11/11	NorthAmerica	USA	NewYork	USA
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_797194/2020-12-29	EPI_ISL_797194	2020/12/29	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972321/2021-03-11	EPI_ISL_7972321	2021/03/11	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972324/2021-03-12	EPI_ISL_7972324	2021/03/12	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972325/2021-03-22	EPI_ISL_7972325	2021/03/22	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972327/2021-03-22	EPI_ISL_7972327	2021/03/22	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972328/2021-03-24	EPI_ISL_7972328	2021/03/24	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972329/2021-03-26	EPI_ISL_7972329	2021/03/26	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972332/2021-05-05	EPI_ISL_7972332	2021/05/05	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972334/2021-04-01	EPI_ISL_7972334	2021/04/01	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972335/2021-05-06	EPI_ISL_7972335	2021/05/06	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972336/2021-05-06	EPI_ISL_7972336	2021/05/06	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972339/2021-04-08	EPI_ISL_7972339	2021/04/08	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972341/2021-05-06	EPI_ISL_7972341	2021/05/06	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972342/2021-05-06	EPI_ISL_7972342	2021/05/06	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972343/2021-05-06	EPI_ISL_7972343	2021/05/06	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972346/2021-05-09	EPI_ISL_7972346	2021/05/09	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972347/2021-04-28	EPI_ISL_7972347	2021/04/28	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972348/2021-04-28	EPI_ISL_7972348	2021/04/28	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972350/2021-04-29	EPI_ISL_7972350	2021/04/29	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972351/2021-04-30	EPI_ISL_7972351	2021/04/30	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972352/2021-04-17	EPI_ISL_7972352	2021/04/17	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972355/2021-04-22	EPI_ISL_7972355	2021/04/22	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/Asia/Malaysia/Kelantan/KotaBharu/EPI_ISL_7972356/2021-04-22	EPI_ISL_7972356	2021/04/22	Asia	Malaysia	Kelantan	Malaysia
hCoV-19/NorthAmerica/USA/Illinois/Chicago/EPI_ISL_7976085/2021-03-09	EPI_ISL_7976085	2021/03/09	NorthAmerica	USA	Illinois	USA
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_799295/2020-12-26	EPI_ISL_799295	2020/12/26	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_799908/2020-12-18	EPI_ISL_799908	2020/12/18	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/Germany/Berlin/EPI_ISL_8007739/2021-04-13	EPI_ISL_8007739	2021/04/13	Europe	Germany	Berlin	Germany
hCoV-19/Africa/Zambia/Lusaka/Lusaka/EPI_ISL_8025549/2021-03-27	EPI_ISL_8025549	2021/03/27	Africa	Zambia	Lusaka	Zambia
hCoV-19/Africa/Zambia/Lusaka/Lusaka/EPI_ISL_8025552/2021-01-20	EPI_ISL_8025552	2021/01/20	Africa	Zambia	Lusaka	Zambia
hCoV-19/Africa/Zambia/Lusaka/Lusaka/EPI_ISL_8025555/2021-01-16	EPI_ISL_8025555	2021/01/16	Africa	Zambia	Lusaka	Zambia
hCoV-19/Africa/Zambia/Lusaka/Lusaka/EPI_ISL_8025557/2021-04-01	EPI_ISL_8025557	2021/04/01	Africa	Zambia	Lusaka	Zambia
hCoV-19/Africa/Zambia/EPI_ISL_8025561/2021-01-20	EPI_ISL_8025561	2021/01/20	Africa	Zambia	EPI_ISL_8025561	Zambia
hCoV-19/Africa/Zambia/Lusaka/Lusaka/EPI_ISL_8025562/2021-04-11	EPI_ISL_8025562	2021/04/11	Africa	Zambia	Lusaka	Zambia
hCoV-19/Europe/France/Provence-Alpes-CotedAzur/EPI_ISL_8033349/2021-01-22	EPI_ISL_8033349	2021/01/22	Europe	France	Provence-Alpes-CotedAzur	France
hCoV-19/Europe/Germany/NorthRhine-Westphalia/EPI_ISL_803957/2020-12-28	EPI_ISL_803957	2020/12/28	Europe	Germany	NorthRhine-Westphalia	Germany
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_804259/2021-01-05	EPI_ISL_804259	2021/01/05	Europe	UnitedKingdom	England	UnitedKingdom
