,EventTime,Origin,Destination
3065,2020.9958600000002,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
3066,2021.1465400000002,SouthAfrica - Gauteng,SouthAfrica - Gauteng
3067,2020.8783300000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3068,2020.8936400000002,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3069,2020.97123,SouthAfrica - WesternCape,Germany
3070,2021.0862700000002,SouthAfrica - WesternCape,SouthAfrica - FreeState
3071,2020.92711,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3072,2021.0424300000002,SouthAfrica - Gauteng,Mozambique
3073,2020.9509900000003,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3074,2021.1365300000002,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
3075,2021.4588700000002,SouthAfrica - Mpumalanga,SouthAfrica - WesternCape
3076,2021.0205100000003,SouthAfrica - Gauteng,Mozambique
3077,2021.3958700000003,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3078,2020.9733,SouthAfrica - WesternCape,Zimbabwe
3079,2020.9767000000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3080,2020.9849000000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3081,2021.0177800000001,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3082,2020.9329800000003,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3083,2021.04518,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
3084,2021.25888,SouthAfrica - Gauteng,SouthAfrica - Limpopo
3085,2021.0671000000002,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
3086,2020.9767000000002,SouthAfrica - WesternCape,Germany
3087,2020.9357100000002,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3088,2020.9603000000002,SouthAfrica - WesternCape,Netherlands
3089,2020.9739600000003,SouthAfrica - WesternCape,UnitedKingdom
3090,2020.9852600000002,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
3091,2021.7821600000002,SouthAfrica - Mpumalanga,SouthAfrica - NorthernCape
3092,2021.4040900000002,SouthAfrica - Mpumalanga,SouthAfrica - Limpopo
3093,2021.2319300000001,SouthAfrica - Mpumalanga,SouthAfrica - Limpopo
3094,2021.31094,SouthAfrica - Limpopo,SouthAfrica - Mpumalanga
3095,2021.7492900000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3096,2020.9384400000001,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3097,2020.9986000000001,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
3098,2021.1123300000002,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
3099,2021.46449,SouthAfrica - NorthernCape,SouthAfrica - Mpumalanga
3100,2021.2150400000003,SouthAfrica - NorthernCape,SouthAfrica - WesternCape
3101,2020.9903500000003,SouthAfrica - WesternCape,UnitedKingdom
3102,2020.8349300000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3103,2021.015,SouthAfrica - Gauteng,Lesotho
3104,2021.015,SouthAfrica - Gauteng,Lesotho
3105,2021.4013100000002,SouthAfrica - Gauteng,SouthAfrica - Limpopo
3106,2021.2067900000002,SouthAfrica - Gauteng,SouthAfrica - WesternCape
3107,2021.2972100000002,SouthAfrica - Gauteng,SouthAfrica - FreeState
3108,2021.3930800000003,SouthAfrica - Gauteng,Botswana
3109,2021.015,SouthAfrica - Gauteng,Lesotho
3110,2021.06705,Lesotho,SouthAfrica - FreeState
3111,2021.3361300000001,SouthAfrica - Gauteng,Japan
3112,2021.36785,Japan,Denmark
3113,2021.4013000000002,Denmark,Belgium
3114,2020.9411400000001,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3115,2021.76843,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3116,2020.7032500000003,SouthAfrica - WesternCape,Turkey
3117,2021.0178700000001,Turkey,Austria
3118,2021.3410400000002,Turkey,Germany
3119,2021.2643200000002,Turkey,USA
3120,2021.1966000000002,Turkey,USA
3121,2021.36569,Turkey,USA
3122,2021.3547300000002,Turkey,USA
3123,2021.19035,Turkey,USA
3124,2021.3766500000002,Turkey,Germany
3125,2021.3629500000002,Turkey,Germany
3126,2021.4404200000001,Turkey,USA
3127,2020.7863800000002,Turkey,SouthAfrica - WesternCape
3128,2021.02869,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
3129,2020.9308300000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3130,2021.2032800000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3131,2020.96106,SouthAfrica - WesternCape,Finland
3132,2020.9930800000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3133,2020.9766500000003,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3134,2020.9704100000001,SouthAfrica - WesternCape,Germany
3135,2021.1465100000003,Germany,CzechRepublic
3136,2021.3437700000002,Germany,Russia
3137,2021.0314400000002,Germany,Mayotte
3138,2021.1328100000003,Germany,Luxembourg
3139,2021.1437700000001,Luxembourg,Germany
3140,2021.22321,SouthAfrica - WesternCape,Mozambique
3141,2020.9903400000003,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3142,2021.2999300000001,SouthAfrica - WesternCape,Netherlands
3143,2020.8759800000003,SouthAfrica - WesternCape,UnitedKingdom
3144,2021.0889700000002,UnitedKingdom,Austria
3145,2021.15199,UnitedKingdom,USA
3146,2021.2067800000002,UnitedKingdom,India
3147,2020.9864400000001,UnitedKingdom,Sweden
3148,2021.16568,Sweden,Finland
3149,2021.1054100000001,Sweden,Angola
3150,2021.09326,Sweden,USA
3151,2021.1739000000002,USA,Finland
3152,2021.1684200000002,USA,Sweden
3153,2021.1793800000003,USA,Norway
3154,2020.9664000000002,UnitedKingdom,Norway
3155,2020.7924200000002,SouthAfrica - WesternCape,UnitedKingdom
3156,2021.0884500000002,UnitedKingdom,USA
3157,2021.11037,UnitedKingdom,Sweden
3158,2020.90271,UnitedKingdom,Turkey
3159,2021.0662100000002,Turkey,USA
3160,2021.1985600000003,USA,Canada
3161,2021.2396500000002,Turkey,Canada
3162,2020.9739100000002,UnitedKingdom,Israel
3163,2021.0209800000002,UnitedKingdom,Germany
3164,2020.9739100000002,UnitedKingdom,SouthAfrica - Gauteng
3165,2021.1218300000003,UnitedKingdom,Norway
3166,2021.1174200000003,UnitedKingdom,Turkey
3167,2021.2012900000002,UnitedKingdom,Norway
3168,2021.1410100000003,UnitedKingdom,Somalia
3169,2021.2149800000002,UnitedKingdom,USA
3170,2021.1519700000001,UnitedKingdom,Sweden
3171,2021.1519700000001,UnitedKingdom,Sweden
3172,2021.2533400000002,UnitedKingdom,Switzerland
3173,2021.1026500000003,UnitedKingdom,Norway
3174,2021.10813,UnitedKingdom,USA
3175,2021.2044600000002,UnitedKingdom,Uganda
3176,2021.0083300000001,UnitedKingdom,Turkey
3177,2021.0110300000001,UnitedKingdom,Ireland
3178,2021.08912,Ireland,USA
3179,2021.2588300000002,UnitedKingdom,Germany
3180,2021.13028,UnitedKingdom,USA
3181,2021.1711500000001,UnitedKingdom,USA
3182,2021.2012900000002,UnitedKingdom,USA
3183,2021.14477,UnitedKingdom,Turkey
3184,2021.11191,UnitedKingdom,USA
3185,2021.22321,UnitedKingdom,Turkey
3186,2021.10651,UnitedKingdom,Turkey
3187,2021.11361,Turkey,Norway
3188,2021.1509300000002,Turkey,USA
3189,2021.16567,USA,UnitedKingdom
3190,2021.0785,UnitedKingdom,USA
3191,2021.2012900000002,USA,Kenya
3192,2021.1519700000001,USA,Netherlands
3193,2021.16567,USA,Kenya
3194,2021.1477600000003,USA,Netherlands
3195,2021.2451200000003,USA,UnitedKingdom
3196,2021.1610000000003,USA,Sweden
3197,2021.1601900000003,USA,Canada
3198,2021.1506800000002,USA,Netherlands
3199,2021.2082900000003,USA,Germany
3200,2021.2190600000001,USA,Norway
3201,2021.28347,USA,Germany
3202,2021.2421500000003,USA,Germany
3203,2021.2533400000002,Germany,USA
3204,2021.1766400000001,USA,UnitedKingdom
3205,2021.1003900000003,USA,Netherlands
3206,2021.2259600000002,Netherlands,SouthSudan
3207,2021.2369200000003,Netherlands,UnitedKingdom
3208,2021.2396600000002,Netherlands,USA
3209,2021.1492600000001,Netherlands,Canada
3210,2021.15199,Netherlands,USA
3211,2021.1876100000002,Netherlands,UnitedKingdom
3212,2021.1876100000002,Netherlands,USA
3213,2021.2424100000003,Netherlands,USA
3214,2021.2232000000001,USA,PuertoRico
3215,2021.2670400000002,USA,Netherlands
3216,2021.0019200000002,UnitedKingdom,Sweden
3217,2021.0725100000002,Sweden,Norway
3218,2021.09443,Sweden,Norway
3219,2021.2095000000002,Sweden,UnitedKingdom
3220,2021.2204600000002,Sweden,Germany
3221,2021.28895,Germany,CzechRepublic
3222,2021.10813,Sweden,USA
3223,2021.1519700000001,Sweden,UnitedKingdom
3224,2021.1766200000002,Sweden,Netherlands
3225,2020.9138000000003,UnitedKingdom,SouthAfrica - WesternCape
3226,2021.0177300000003,UnitedKingdom,Switzerland
3227,2021.34975,UnitedKingdom,Burundi
3228,2021.1054000000001,UnitedKingdom,Norway
3229,2020.9868600000002,UnitedKingdom,Canada
3230,2021.2040200000001,UnitedKingdom,Turkey
3231,2021.0465000000002,UnitedKingdom,USA
3232,2021.2971800000003,USA,Germany
3233,2021.2012900000002,USA,Canada
3234,2021.1492300000002,UnitedKingdom,Sweden
3235,2021.1053900000002,UnitedKingdom,Angola
3236,2021.2204600000002,UnitedKingdom,USA
3237,2021.12874,UnitedKingdom,USA
3238,2021.0428700000002,UnitedKingdom,Austria
3239,2021.1738900000003,Austria,Turkey
3240,2021.0792800000002,Austria,USA
3241,2021.1547100000003,USA,UnitedKingdom
3242,2021.14649,USA,Kenya
3243,2021.12155,Austria,Germany
3244,2021.2204700000002,Germany,Kenya
3245,2021.1930700000003,Austria,UnitedKingdom
3246,2021.08895,Austria,Norway
3247,2021.08895,Norway,Germany
3248,2021.3382700000002,Germany,Kyrgyzstan
3249,2021.1218300000003,Germany,Slovakia
3250,2021.2592600000003,Germany,Kyrgyzstan
3251,2021.0552500000001,Austria,UnitedKingdom
3252,2021.1711500000001,UnitedKingdom,Slovakia
3253,2021.4670400000002,UnitedKingdom,Japan
3254,2021.4177300000001,UnitedKingdom,SouthKorea
3255,2021.2670400000002,UnitedKingdom,Canada
3256,2021.08984,UnitedKingdom,Austria
3257,2021.3312100000003,Austria,Slovakia
3258,2021.1311500000002,Austria,UnitedKingdom
3259,2021.1492300000002,UnitedKingdom,Slovakia
3260,2021.3536600000002,UnitedKingdom,Turkey
3261,2021.1430500000001,UnitedKingdom,Slovakia
3262,2021.1548900000003,Slovakia,UnitedKingdom
3263,2021.4040400000001,UnitedKingdom,Germany
3264,2021.2149900000002,UnitedKingdom,USA
3265,2021.12983,UnitedKingdom,Turkey
3266,2021.2423800000001,UnitedKingdom,USA
3267,2021.0201500000003,UnitedKingdom,Turkey
3268,2021.2259400000003,UnitedKingdom,Canada
3269,2021.2232000000001,UnitedKingdom,Sweden
3270,2021.09894,UnitedKingdom,Norway
3271,2021.1153900000002,UnitedKingdom,Denmark
3272,2021.2067600000003,UnitedKingdom,Turkey
3273,2021.1738900000003,UnitedKingdom,Norway
3274,2021.0834900000002,UnitedKingdom,Norway
3275,2021.1751000000002,UnitedKingdom,Sweden
3276,2021.0697800000003,UnitedKingdom,USA
3277,2020.9022300000001,UnitedKingdom,Sweden
3278,2021.1684000000002,Sweden,India
3279,2021.0028200000002,Sweden,Norway
3280,2021.14974,Norway,Turkey
3281,2021.0887500000001,Norway,UnitedKingdom
3282,2021.2094900000002,UnitedKingdom,Germany
3283,2021.1629300000002,Norway,Turkey
3284,2021.1382700000001,Sweden,UnitedKingdom
3285,2021.0834800000002,Sweden,USA
3286,2021.0834700000003,Sweden,Norway
3287,2021.1958000000002,Sweden,UnitedKingdom
3288,2021.4368900000002,Sweden,Turkey
3289,2021.0537600000002,Sweden,Turkey
3290,2021.2396400000002,Turkey,Denmark
3291,2021.3382700000002,Denmark,USA
3292,2021.2777600000002,Denmark,USA
3293,2021.2067700000002,Sweden,Turkey
3294,2021.1913200000001,Sweden,Canada
3295,2021.2396400000002,Sweden,USA
3296,2021.1245700000002,Sweden,Norway
3297,2021.1300500000002,Sweden,UnitedKingdom
3298,2021.1300400000002,Sweden,Austria
3299,2021.1883100000002,Sweden,CanaryIslands
3300,2021.2752500000001,Sweden,UnitedKingdom
3301,2021.41224,Sweden,Turkey
3302,2021.1410100000003,Sweden,Norway
3303,2021.1531800000002,Sweden,Finland
3304,2021.3711400000002,Sweden,Norway
3305,2021.3327900000002,Sweden,Norway
3306,2021.3163500000003,Sweden,Norway
3307,2021.30265,Sweden,Canada
3308,2021.33552,Sweden,UnitedKingdom
3309,2021.0875,Sweden,Canada
3310,2021.1383100000003,Sweden,USA
3311,2021.1985300000001,Sweden,USA
3312,2021.3300400000003,USA,Indonesia
3313,2021.17764,Sweden,Turkey
3314,2021.20674,Sweden,CanaryIslands
3315,2021.2231700000002,Sweden,Canada
3316,2021.2177000000001,Sweden,Canada
3317,2021.1799700000001,Sweden,Canada
3318,2021.2396200000003,Canada,Sweden
3319,2021.2423600000002,Canada,Sweden
3320,2021.2683000000002,Canada,Sweden
3321,2021.2019200000002,Canada,Sweden
3322,2021.2807200000002,Sweden,UnitedKingdom
3323,2021.0861900000002,Sweden,UnitedKingdom
3324,2021.1108400000003,Sweden,Norway
3325,2021.4039900000002,Sweden,Canada
3326,2021.2231700000002,Sweden,Canada
3327,2021.2160400000002,Sweden,Canada
3328,2021.2313800000002,Canada,Spain
3329,2021.2423500000002,Canada,Sweden
3330,2021.2560600000002,Canada,Spain
3331,2021.2670200000002,Canada,Sweden
3332,2021.29716,Canada,Sweden
3333,2021.4506300000003,SouthAfrica - WesternCape,Kenya
3334,2021.2677400000002,SouthAfrica - WesternCape,SouthAfrica - FreeState
3335,2021.4424000000001,SouthAfrica - FreeState,SouthAfrica - EasternCape
3336,2020.9903500000003,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3337,2020.9766700000002,SouthAfrica - WesternCape,Zambia
3338,2021.0095300000003,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3339,2021.26158,SouthAfrica - WesternCape,Spain
3340,2021.02049,SouthAfrica - WesternCape,Germany
3341,2020.9903500000003,SouthAfrica - WesternCape,Zimbabwe
3342,2020.9220200000002,SouthAfrica - WesternCape,UnitedKingdom
3343,2020.9712000000002,SouthAfrica - WesternCape,Netherlands
3344,2020.9438800000003,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3345,2020.91612,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3346,2020.97394,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
3347,2020.9985700000002,SouthAfrica - WesternCape,Mozambique
3348,2021.4314500000003,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3349,2020.8109800000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3350,2020.9766600000003,SouthAfrica - EasternCape,SouthAfrica - NorthernCape
3351,2020.9144800000001,SouthAfrica - EasternCape,Zimbabwe
3352,2020.9930900000002,SouthAfrica - EasternCape,UnitedKingdom
3353,2020.9826100000002,SouthAfrica - EasternCape,Germany
3354,2020.7987500000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3355,2021.0889900000002,SouthAfrica - EasternCape,SouthAfrica - WesternCape
3356,2020.9520800000003,SouthAfrica - EasternCape,SouthAfrica - Gauteng
3357,2020.8482600000002,SouthAfrica - EasternCape,SouthAfrica - KwaZulu-Natal
3358,2020.9835500000002,SouthAfrica - KwaZulu-Natal,Israel
3359,2021.14379,SouthAfrica - KwaZulu-Natal,SouthAfrica - WesternCape
3360,2021.1145700000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
3361,2021.35749,SouthAfrica - Gauteng,SouthAfrica - Gauteng
3362,2021.2842500000002,SouthAfrica - Gauteng,SouthAfrica - Limpopo
3363,2021.0670700000003,SouthAfrica - WesternCape,SouthAfrica - FreeState
3364,2020.7429100000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3365,2021.0095300000003,SouthAfrica - Gauteng,SouthAfrica - EPI_ISL_3800565
3366,2021.0424000000003,SouthAfrica - Gauteng,Mozambique
3367,2021.28076,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
3368,2021.0067900000001,SouthAfrica - Gauteng,Mozambique
3369,2020.90558,SouthAfrica - Gauteng,SouthAfrica - NorthWest
3370,2020.7622500000002,SouthAfrica - Gauteng,Malaysia
3371,2020.9903600000002,Malaysia,Zimbabwe
3372,2020.9589100000003,Malaysia,NewZealand
3373,2021.1786800000002,NewZealand,SouthAfrica - Gauteng
3374,2021.3437800000002,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
3375,2021.0670700000003,NewZealand,Malaysia
3376,2021.0698000000002,NewZealand,Malaysia
3377,2020.99834,NewZealand,Zimbabwe
3378,2021.2396700000002,Zimbabwe,Malaysia
3379,2021.3931000000002,Malaysia,Cambodia
3380,2021.44241,Malaysia,Philippines
3381,2021.3218600000002,Malaysia,Indonesia
3382,2021.2780300000002,Malaysia,Singapore
3383,2021.3410400000002,Malaysia,Indonesia
3384,2021.33281,Malaysia,Singapore
3385,2021.48349,Malaysia,Philippines
3386,2021.3574700000001,Malaysia,Singapore
3387,2021.4341800000002,Malaysia,Singapore
3388,2021.04788,Malaysia,Indonesia
3389,2021.3300700000002,Malaysia,Singapore
3390,2021.3300800000002,Malaysia,Singapore
3391,2021.3629500000002,Malaysia,Singapore
3392,2021.2670600000001,Malaysia,Singapore
3393,2021.3739100000003,Singapore,Malaysia
3394,2021.3547300000002,Singapore,Malaysia
3395,2021.4122600000003,Malaysia,Singapore
3396,2021.2971900000002,Malaysia,Australia
3397,2021.2971900000002,Malaysia,Singapore
3398,2021.3739000000003,Singapore,Malaysia
3399,2021.3026700000003,Malaysia,Singapore
3400,2021.50267,Malaysia,Singapore
3401,2021.3191100000001,Malaysia,Indonesia
3402,2021.3684300000002,Malaysia,Singapore
3403,2021.3300700000002,Malaysia,Singapore
3404,2021.32733,Malaysia,Indonesia
3405,2021.4615800000001,Malaysia,Singapore
3406,2021.2533700000001,Malaysia,Singapore
3407,2021.2561100000003,Malaysia,Singapore
3408,2021.2780200000002,Malaysia,Singapore
3409,2021.31364,Singapore,Malaysia
3410,2021.3602200000003,Malaysia,Singapore
3411,2021.3602300000002,Malaysia,Japan
3412,2021.4615900000001,Malaysia,Singapore
3413,2021.2559500000002,Malaysia,Thailand
3414,2021.2287000000001,Malaysia,Singapore
3415,2021.3876100000002,Malaysia,Singapore
3416,2021.3410400000002,Malaysia,Indonesia
3417,2021.2936600000003,Malaysia,Thailand
3418,2021.4533600000002,Malaysia,UnitedKingdom
3419,2021.3629400000002,Malaysia,Singapore
3420,2021.2664100000002,Malaysia,Thailand
3421,2021.2780200000002,Malaysia,CzechRepublic
3422,2021.2780200000002,CzechRepublic,Slovakia
3423,2021.3163700000002,Malaysia,Thailand
3424,2021.3245900000002,Malaysia,Indonesia
3425,2021.6506200000001,Malaysia,Thailand
3426,2021.3382900000001,Malaysia,Thailand
3427,2021.3602100000003,Malaysia,Singapore
3428,2021.43692,Malaysia,Canada
3429,2021.3410300000003,Malaysia,Singapore
3430,2021.3602,Malaysia,Germany
3431,2021.3739000000003,Malaysia,Germany
3432,2021.3958300000002,Malaysia,Germany
3433,2021.3410400000002,Malaysia,Indonesia
3434,2021.3601200000003,Indonesia,Germany
3435,2021.3629600000002,Germany,Sweden
3436,2021.3766600000001,Germany,Malaysia
3437,2020.97394,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3438,2021.0451500000001,SouthAfrica - WesternCape,Germany
3439,2021.0561100000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3440,2020.9356900000002,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3441,2020.88703,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3442,2020.9329500000001,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3443,2020.96431,SouthAfrica - WesternCape,Turkey
3444,2021.0177500000002,SouthAfrica - WesternCape,SouthAfrica - NorthWest
3445,2020.9931000000001,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3446,2021.3930800000003,SouthAfrica - WesternCape,SouthAfrica - FreeState
3447,2021.2177400000003,SouthAfrica - WesternCape,Belgium
3448,2020.9541000000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3449,2020.9520700000003,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3450,2020.9930900000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3451,2021.0588400000001,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3452,2020.9930900000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3453,2020.8783,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3454,2020.99583,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3455,2021.0177500000002,SouthAfrica - WesternCape,Mozambique
3456,2021.3300800000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3457,2021.4232200000001,SouthAfrica - WesternCape,SouthAfrica - Limpopo
3458,2021.4150100000002,SouthAfrica - WesternCape,SouthAfrica - NorthWest
3459,2021.4204900000002,SouthAfrica - WesternCape,SouthAfrica - Limpopo
3460,2020.9744100000003,SouthAfrica - WesternCape,SouthAfrica - NorthWest
3461,2021.04788,SouthAfrica - NorthWest,SouthAfrica - FreeState
3462,2020.9602700000003,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3463,2020.9848700000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3464,2020.88685,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3465,2020.97393,SouthAfrica - Gauteng,Ireland
3466,2021.2067800000002,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
3467,2021.0506200000002,SouthAfrica - Gauteng,UnitedKingdom
3468,2021.0177500000002,SouthAfrica - Gauteng,Mozambique
3469,2021.3969000000002,SouthAfrica - Gauteng,SouthAfrica - WesternCape
3470,2021.4862400000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3471,2021.3711700000001,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
3472,2021.2862400000001,SouthAfrica - Gauteng,Mozambique
3473,2021.1422300000002,SouthAfrica - Gauteng,Portugal
3474,2020.7792700000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3475,2020.97393,SouthAfrica - Gauteng,SouthAfrica - NorthWest
3476,2021.08624,SouthAfrica - Gauteng,SouthAfrica - FreeState
3477,2020.8905300000001,SouthAfrica - Gauteng,SouthAfrica - FreeState
3478,2021.3711600000001,SouthAfrica - FreeState,UnitedKingdom
3479,2021.4040400000001,SouthAfrica - FreeState,SouthAfrica - Gauteng
3480,2021.3410300000003,SouthAfrica - FreeState,SouthAfrica - WesternCape
3481,2021.1316400000003,SouthAfrica - FreeState,SouthAfrica - Gauteng
3482,2021.29446,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
3483,2020.9793900000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3484,2020.94143,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3485,2021.06706,SouthAfrica - Gauteng,USA
3486,2020.8852800000002,SouthAfrica - WesternCape,Germany
3487,2021.1629500000001,Germany,Kenya
3488,2021.1437700000001,Germany,Uganda
3489,2021.3739100000003,Germany,Belgium
3490,2021.1273300000003,Germany,Slovakia
3491,2021.0698000000002,Germany,Rwanda
3492,2021.0938700000002,Germany,Uganda
3493,2020.9942800000001,Germany,Rwanda
3494,2021.1739100000002,Rwanda,Turkey
3495,2021.0599700000002,Germany,Russia
3496,2021.26158,Russia,France
3497,2020.9444,Germany,UnitedKingdom
3498,2021.0521300000003,UnitedKingdom,Italy
3499,2021.1793900000002,UnitedKingdom,Belgium
3500,2021.1081500000003,UnitedKingdom,HongKong
3501,2021.1218500000002,UnitedKingdom,India
3502,2021.08624,UnitedKingdom,Switzerland
3503,2021.0999400000003,UnitedKingdom,Uganda
3504,2021.2040600000003,UnitedKingdom,Rwanda
3505,2021.0482000000002,Germany,USA
3506,2020.8783,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3507,2020.8673700000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3508,2020.9438700000003,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3509,2021.1081600000002,SouthAfrica - WesternCape,SouthAfrica - FreeState
3510,2021.40405,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3511,2021.4341900000002,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3512,2021.3997000000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3513,2020.9550900000002,SouthAfrica - WesternCape,Netherlands
3514,2021.2588600000001,Netherlands,Finland
3515,2021.1732500000003,Netherlands,Germany
3516,2021.1958800000002,Netherlands,Belgium
3517,2021.4259600000003,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3518,2021.0698000000002,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
3519,2020.9903500000003,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3520,2020.8453600000003,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3521,2020.9778600000002,SouthAfrica - KwaZulu-Natal,Mozambique
3522,2021.4396600000002,Mozambique,SouthAfrica - WesternCape
3523,2020.8720600000001,SouthAfrica - KwaZulu-Natal,Israel
3524,2020.99582,SouthAfrica - WesternCape,SouthAfrica - Limpopo
3525,2020.98213,SouthAfrica - WesternCape,UnitedKingdom
3526,2020.95754,SouthAfrica - WesternCape,UnitedKingdom
3527,2021.0304300000003,UnitedKingdom,USA
3528,2021.1410400000002,UnitedKingdom,USA
3529,2021.1916600000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3530,2021.45062,SouthAfrica - Gauteng,SouthAfrica - Gauteng
3531,2021.3793900000003,SouthAfrica - Gauteng,SouthAfrica - WesternCape
3532,2021.1711800000003,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
3533,2021.1848700000003,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
3534,2021.1562400000003,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
3535,2021.1711900000003,SouthAfrica - NorthernCape,SouthAfrica - WesternCape
3536,2020.9848700000002,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3537,2021.0122600000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3538,2021.34003,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3539,2020.9903500000003,SouthAfrica - WesternCape,Australia
3540,2021.2889800000003,SouthAfrica - WesternCape,Portugal
3541,2020.8482500000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3542,2020.9630000000002,SouthAfrica - EasternCape,SouthAfrica - KwaZulu-Natal
3543,2021.0424100000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3544,2021.0287,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
3545,2021.33282,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3546,2021.0259600000002,SouthAfrica - WesternCape,UnitedKingdom
3547,2021.2383700000003,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3548,2021.3273400000003,SouthAfrica - Gauteng,SouthAfrica - NorthWest
3549,2020.9060500000003,SouthAfrica - WesternCape,SouthAfrica - Gauteng
3550,2020.9602700000003,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
3551,2021.0448800000001,SouthAfrica - Gauteng,India
3552,2020.8856,SouthAfrica - WesternCape,SouthAfrica - EasternCape
3553,2020.84551,SouthAfrica - WesternCape,SouthAfrica - EasternCape
