Name	Accession ID	Date	Location	Region	Location_with_Region
hCoV-19/Asia/Jordan/Zarqa/EPI_ISL_11533002/2022-01-28	EPI_ISL_11533002	2022/01/28	Jordan	Zarqa	Jordan
hCoV-19/Asia/Jordan/Irbid/EPI_ISL_11533005/2022-01-02	EPI_ISL_11533005	2022/01/02	Jordan	Irbid	Jordan
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_11542497/2022-02-27	EPI_ISL_11542497	2022/02/27	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Europe/France/Ile-de-France/Hauts-de-Seine/EPI_ISL_11609114/2021-11-29	EPI_ISL_11609114	2021/11/29	France	Ile-de-France	France
hCoV-19/Europe/France/Ile-de-France/Hauts-de-Seine/EPI_ISL_11611213/2021-12-06	EPI_ISL_11611213	2021/12/06	France	Ile-de-France	France
hCoV-19/Europe/France/Centre-ValdeLoire/Indre-et-Loire/EPI_ISL_11618904/2021-11-29	EPI_ISL_11618904	2021/11/29	France	Centre-ValdeLoire	France
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628742/2021-08-27	EPI_ISL_11628742	2021/08/27	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628749/2021-08-27	EPI_ISL_11628749	2021/08/27	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628751/2021-08-28	EPI_ISL_11628751	2021/08/28	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628752/2021-08-28	EPI_ISL_11628752	2021/08/28	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628772/2021-08-18	EPI_ISL_11628772	2021/08/18	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628790/2021-08-19	EPI_ISL_11628790	2021/08/19	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeWinelands/EPI_ISL_11628792/2021-08-19	EPI_ISL_11628792	2021/08/19	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628803/2021-09-13	EPI_ISL_11628803	2021/09/13	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628807/2021-09-11	EPI_ISL_11628807	2021/09/11	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628808/2021-09-11	EPI_ISL_11628808	2021/09/11	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628809/2021-09-11	EPI_ISL_11628809	2021/09/11	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628821/2021-09-15	EPI_ISL_11628821	2021/09/15	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628824/2021-09-15	EPI_ISL_11628824	2021/09/15	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628854/2021-09-04	EPI_ISL_11628854	2021/09/04	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628860/2021-09-04	EPI_ISL_11628860	2021/09/04	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628862/2021-09-06	EPI_ISL_11628862	2021/09/06	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628867/2021-09-06	EPI_ISL_11628867	2021/09/06	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628877/2021-09-09	EPI_ISL_11628877	2021/09/09	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628878/2021-09-09	EPI_ISL_11628878	2021/09/09	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628879/2021-09-09	EPI_ISL_11628879	2021/09/09	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628894/2021-09-07	EPI_ISL_11628894	2021/09/07	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628905/2021-09-08	EPI_ISL_11628905	2021/09/08	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628909/2021-09-08	EPI_ISL_11628909	2021/09/08	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/CapeTownMetro/EPI_ISL_11628911/2021-09-08	EPI_ISL_11628911	2021/09/08	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Europe/France/Ile-de-France/Hauts-de-Seine/EPI_ISL_11646267/2021-10-22	EPI_ISL_11646267	2021/10/22	France	Ile-de-France	France
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_11673417/2021-06-28	EPI_ISL_11673417	2021/06/28	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_11673424/2021-06-25	EPI_ISL_11673424	2021/06/25	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_11674416/2021-07-02	EPI_ISL_11674416	2021/07/02	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_11674417/2021-06-24	EPI_ISL_11674417	2021/06/24	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_11674418/2021-06-15	EPI_ISL_11674418	2021/06/15	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Europe/France/Ile-de-France/Paris/EPI_ISL_11679335/2021-10-22	EPI_ISL_11679335	2021/10/22	France	Ile-de-France	France
hCoV-19/NorthAmerica/Panama/PanamaCity/EPI_ISL_11695536/2021-08-12	EPI_ISL_11695536	2021/08/12	Panama	PanamaCity	Panama
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_11784821/2021-06-26	EPI_ISL_11784821	2021/06/26	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_11784823/2021-07-05	EPI_ISL_11784823	2021/07/05	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11789815/2021-06-08	EPI_ISL_11789815	2021/06/08	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11789816/2021-06-15	EPI_ISL_11789816	2021/06/15	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11789818/2021-06-07	EPI_ISL_11789818	2021/06/07	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11789822/2021-06-14	EPI_ISL_11789822	2021/06/14	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Asia/China/Guangdong/Shenzhen/EPI_ISL_11799983/2021-06-13	EPI_ISL_11799983	2021/06/13	China	Guangdong	China
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_11825798/2022-03-05	EPI_ISL_11825798	2022/03/05	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11841976/2021-08-12	EPI_ISL_11841976	2021/08/12	France	PaysdelaLoire	France
hCoV-19/Europe/France/Ile-de-France/Yvelines/EPI_ISL_11842030/2021-08-09	EPI_ISL_11842030	2021/08/09	France	Ile-de-France	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11842045/2021-08-12	EPI_ISL_11842045	2021/08/12	France	PaysdelaLoire	France
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_11919198/2022-03-11	EPI_ISL_11919198	2022/03/11	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Europe/France/Nouvelle-Aquitaine/Vienne/EPI_ISL_11923384/2021-08-23	EPI_ISL_11923384	2021/08/23	France	Nouvelle-Aquitaine	France
hCoV-19/Europe/France/Auvergne-Rhone-Alpes/Rhone/EPI_ISL_11926960/2021-12-15	EPI_ISL_11926960	2021/12/15	France	Auvergne-Rhone-Alpes	France
hCoV-19/Europe/France/Auvergne-Rhone-Alpes/Ain/EPI_ISL_11930234/2021-12-10	EPI_ISL_11930234	2021/12/10	France	Auvergne-Rhone-Alpes	France
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11970919/2021-06-29	EPI_ISL_11970919	2021/06/29	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11970978/2021-06-10	EPI_ISL_11970978	2021/06/10	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11970981/2021-06-18	EPI_ISL_11970981	2021/06/18	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11970982/2021-06-18	EPI_ISL_11970982	2021/06/18	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11970983/2021-06-22	EPI_ISL_11970983	2021/06/22	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11970984/2021-06-22	EPI_ISL_11970984	2021/06/22	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11970986/2021-06-21	EPI_ISL_11970986	2021/06/21	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11970988/2021-06-25	EPI_ISL_11970988	2021/06/25	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_11970990/2021-06-25	EPI_ISL_11970990	2021/06/25	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/NorthAmerica/USA/California/SanBernardinoCounty/EPI_ISL_11971898/2021-09-09	EPI_ISL_11971898	2021/09/09	USA	California	USA
hCoV-19/Europe/France/Normandie/Orne/EPI_ISL_11976986/2021-08-09	EPI_ISL_11976986	2021/08/09	France	Normandie	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11977121/2021-08-07	EPI_ISL_11977121	2021/08/07	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11977166/2021-08-07	EPI_ISL_11977166	2021/08/07	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11977169/2021-08-09	EPI_ISL_11977169	2021/08/09	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11977230/2021-08-06	EPI_ISL_11977230	2021/08/06	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11977302/2021-08-06	EPI_ISL_11977302	2021/08/06	France	PaysdelaLoire	France
hCoV-19/Europe/France/Normandie/Orne/EPI_ISL_11978090/2021-08-12	EPI_ISL_11978090	2021/08/12	France	Normandie	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11978901/2021-08-13	EPI_ISL_11978901	2021/08/13	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11978987/2021-08-14	EPI_ISL_11978987	2021/08/14	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11979001/2021-08-14	EPI_ISL_11979001	2021/08/14	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11979055/2021-08-16	EPI_ISL_11979055	2021/08/16	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11979116/2021-08-13	EPI_ISL_11979116	2021/08/13	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11979207/2021-08-05	EPI_ISL_11979207	2021/08/05	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11983506/2021-08-17	EPI_ISL_11983506	2021/08/17	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11983570/2021-08-17	EPI_ISL_11983570	2021/08/17	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11983705/2021-08-02	EPI_ISL_11983705	2021/08/02	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11983740/2021-08-02	EPI_ISL_11983740	2021/08/02	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/Mayenne/EPI_ISL_11983776/2021-07-30	EPI_ISL_11983776	2021/07/30	France	PaysdelaLoire	France
hCoV-19/Europe/France/Auvergne-Rhone-Alpes/Ain/EPI_ISL_11984320/2021-08-31	EPI_ISL_11984320	2021/08/31	France	Auvergne-Rhone-Alpes	France
hCoV-19/Europe/France/Hauts-de-France/Oise/EPI_ISL_11986339/2021-07-27	EPI_ISL_11986339	2021/07/27	France	Hauts-de-France	France
hCoV-19/Europe/France/Ile-de-France/Val-dOise/EPI_ISL_11992012/2021-07-23	EPI_ISL_11992012	2021/07/23	France	Ile-de-France	France
hCoV-19/Europe/France/Ile-de-France/Seine-Saint-Denis/EPI_ISL_11993167/2021-07-20	EPI_ISL_11993167	2021/07/20	France	Ile-de-France	France
hCoV-19/Europe/France/Ile-de-France/Seine-Saint-Denis/EPI_ISL_11993297/2021-07-20	EPI_ISL_11993297	2021/07/20	France	Ile-de-France	France
hCoV-19/Europe/France/Nouvelle-Aquitaine/Gironde/EPI_ISL_11993580/2021-07-21	EPI_ISL_11993580	2021/07/21	France	Nouvelle-Aquitaine	France
hCoV-19/Europe/France/Ile-de-France/Paris/EPI_ISL_12011718/2021-07-16	EPI_ISL_12011718	2021/07/16	France	Ile-de-France	France
hCoV-19/Europe/France/PaysdelaLoire/Loire-Atlantique/EPI_ISL_12012998/2021-07-16	EPI_ISL_12012998	2021/07/16	France	PaysdelaLoire	France
hCoV-19/Europe/France/Ile-de-France/Hauts-de-Seine/EPI_ISL_12013422/2021-07-16	EPI_ISL_12013422	2021/07/16	France	Ile-de-France	France
hCoV-19/Europe/France/Ile-de-France/Yvelines/EPI_ISL_12013444/2021-07-16	EPI_ISL_12013444	2021/07/16	France	Ile-de-France	France
hCoV-19/Europe/France/Ile-de-France/Paris/EPI_ISL_12013498/2021-07-16	EPI_ISL_12013498	2021/07/16	France	Ile-de-France	France
hCoV-19/Europe/France/Ile-de-France/Yvelines/EPI_ISL_12013524/2021-07-15	EPI_ISL_12013524	2021/07/15	France	Ile-de-France	France
hCoV-19/Europe/France/Ile-de-France/Yvelines/EPI_ISL_12013534/2021-07-16	EPI_ISL_12013534	2021/07/16	France	Ile-de-France	France
hCoV-19/Europe/France/Hauts-de-France/Nord/EPI_ISL_12013765/2021-07-15	EPI_ISL_12013765	2021/07/15	France	Hauts-de-France	France
hCoV-19/Europe/France/Ile-de-France/Seine-et-Marne/EPI_ISL_12020596/2021-07-21	EPI_ISL_12020596	2021/07/21	France	Ile-de-France	France
hCoV-19/NorthAmerica/USA/NewYork/EPI_ISL_12150173/2021-10-20	EPI_ISL_12150173	2021/10/20	USA	NewYork	USA
hCoV-19/Europe/France/Ile-de-France/Hauts-de-Seine/EPI_ISL_12198395/2021-11-29	EPI_ISL_12198395	2021/11/29	France	Ile-de-France	France
hCoV-19/Europe/France/Ile-de-France/Val-de-Marne/EPI_ISL_12198444/2021-11-29	EPI_ISL_12198444	2021/11/29	France	Ile-de-France	France
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213200/2021-08-05	EPI_ISL_12213200	2021/08/05	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213214/2021-08-05	EPI_ISL_12213214	2021/08/05	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213215/2021-08-05	EPI_ISL_12213215	2021/08/05	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213218/2021-08-05	EPI_ISL_12213218	2021/08/05	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213220/2021-07-31	EPI_ISL_12213220	2021/07/31	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213222/2021-07-31	EPI_ISL_12213222	2021/07/31	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213228/2021-07-31	EPI_ISL_12213228	2021/07/31	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213238/2021-07-30	EPI_ISL_12213238	2021/07/30	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213248/2021-08-04	EPI_ISL_12213248	2021/08/04	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213250/2021-08-04	EPI_ISL_12213250	2021/08/04	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213251/2021-08-04	EPI_ISL_12213251	2021/08/04	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213256/2021-08-04	EPI_ISL_12213256	2021/08/04	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213257/2021-08-04	EPI_ISL_12213257	2021/08/04	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213269/2021-08-05	EPI_ISL_12213269	2021/08/05	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213272/2021-08-04	EPI_ISL_12213272	2021/08/04	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213274/2021-08-04	EPI_ISL_12213274	2021/08/04	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213334/2021-07-20	EPI_ISL_12213334	2021/07/20	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213345/2021-07-20	EPI_ISL_12213345	2021/07/20	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213358/2021-08-26	EPI_ISL_12213358	2021/08/26	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213359/2021-08-27	EPI_ISL_12213359	2021/08/27	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12213362/2021-06-28	EPI_ISL_12213362	2021/06/28	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_12268489/2022-03-31	EPI_ISL_12268489	2022/03/31	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_12268492/2022-04-08	EPI_ISL_12268492	2022/04/08	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Europe/France/Auvergne-Rhone-Alpes/Isere/EPI_ISL_12406248/2021-08-26	EPI_ISL_12406248	2021/08/26	France	Auvergne-Rhone-Alpes	France
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_12477052/2022-03-28	EPI_ISL_12477052	2022/03/28	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12644862/2021-06-15	EPI_ISL_12644862	2021/06/15	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12644868/2021-06-14	EPI_ISL_12644868	2021/06/14	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12644870/2021-06-25	EPI_ISL_12644870	2021/06/25	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_12651503/2021-06-30	EPI_ISL_12651503	2021/06/30	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_12651504/2021-06-29	EPI_ISL_12651504	2021/06/29	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/eThekwini/EPI_ISL_12694984/2022-05-04	EPI_ISL_12694984	2022/05/04	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12713201/2021-06-11	EPI_ISL_12713201	2021/06/11	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12713202/2021-06-07	EPI_ISL_12713202	2021/06/07	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12713204/2021-06-08	EPI_ISL_12713204	2021/06/08	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12713206/2021-06-09	EPI_ISL_12713206	2021/06/09	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12713210/2021-06-18	EPI_ISL_12713210	2021/06/18	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12713213/2021-06-22	EPI_ISL_12713213	2021/06/22	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_12713223/2021-08-31	EPI_ISL_12713223	2021/08/31	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Europe/France/Ile-de-France/Seine-Saint-Denis/EPI_ISL_12901979/2021-11-29	EPI_ISL_12901979	2021/11/29	France	Ile-de-France	France
hCoV-19/Africa/Eswatini/Shiselweni/EPI_ISL_12954111/2021-10-10	EPI_ISL_12954111	2021/10/10	Eswatini	Shiselweni	Eswatini
hCoV-19/Africa/Eswatini/Lubombo/EPI_ISL_12954112/2021-07-14	EPI_ISL_12954112	2021/07/14	Eswatini	Lubombo	Eswatini
hCoV-19/Africa/Eswatini/Lubombo/EPI_ISL_12954113/2021-07-20	EPI_ISL_12954113	2021/07/20	Eswatini	Lubombo	Eswatini
hCoV-19/Africa/Eswatini/Lubombo/EPI_ISL_12954114/2021-07-27	EPI_ISL_12954114	2021/07/27	Eswatini	Lubombo	Eswatini
hCoV-19/Africa/Eswatini/Lubombo/EPI_ISL_12954115/2021-08-02	EPI_ISL_12954115	2021/08/02	Eswatini	Lubombo	Eswatini
hCoV-19/Africa/Eswatini/Lubombo/EPI_ISL_12954117/2021-08-25	EPI_ISL_12954117	2021/08/25	Eswatini	Lubombo	Eswatini
hCoV-19/Africa/Eswatini/Lubombo/EPI_ISL_12954119/2021-09-09	EPI_ISL_12954119	2021/09/09	Eswatini	Lubombo	Eswatini
hCoV-19/Africa/Eswatini/Shiselweni/EPI_ISL_12954120/2021-07-19	EPI_ISL_12954120	2021/07/19	Eswatini	Shiselweni	Eswatini
hCoV-19/Africa/Eswatini/Shiselweni/EPI_ISL_12954121/2021-07-19	EPI_ISL_12954121	2021/07/19	Eswatini	Shiselweni	Eswatini
hCoV-19/Africa/Eswatini/Shiselweni/EPI_ISL_12954122/2021-07-28	EPI_ISL_12954122	2021/07/28	Eswatini	Shiselweni	Eswatini
hCoV-19/Africa/Eswatini/Lubombo/EPI_ISL_12954123/2021-09-17	EPI_ISL_12954123	2021/09/17	Eswatini	Lubombo	Eswatini
hCoV-19/Africa/Eswatini/Hhohho/EPI_ISL_12954124/2021-09-18	EPI_ISL_12954124	2021/09/18	Eswatini	Hhohho	Eswatini
hCoV-19/Africa/Eswatini/Hhohho/EPI_ISL_12954125/2021-09-19	EPI_ISL_12954125	2021/09/19	Eswatini	Hhohho	Eswatini
hCoV-19/Africa/Eswatini/Hhohho/EPI_ISL_12954126/2021-09-28	EPI_ISL_12954126	2021/09/28	Eswatini	Hhohho	Eswatini
hCoV-19/Africa/Eswatini/Hhohho/EPI_ISL_12954127/2021-07-27	EPI_ISL_12954127	2021/07/27	Eswatini	Hhohho	Eswatini
hCoV-19/Africa/Eswatini/Hhohho/EPI_ISL_12954128/2021-07-26	EPI_ISL_12954128	2021/07/26	Eswatini	Hhohho	Eswatini
hCoV-19/Africa/Eswatini/Hhohho/EPI_ISL_12954129/2021-07-26	EPI_ISL_12954129	2021/07/26	Eswatini	Hhohho	Eswatini
hCoV-19/Africa/Eswatini/Hhohho/EPI_ISL_12954130/2021-07-26	EPI_ISL_12954130	2021/07/26	Eswatini	Hhohho	Eswatini
hCoV-19/Africa/Eswatini/Hhohho/EPI_ISL_12954131/2021-07-19	EPI_ISL_12954131	2021/07/19	Eswatini	Hhohho	Eswatini
hCoV-19/Africa/Eswatini/Hhohho/EPI_ISL_12954132/2021-07-13	EPI_ISL_12954132	2021/07/13	Eswatini	Hhohho	Eswatini
