,EventTime,Origin,Destination
1861,2021.5946,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1862,2021.53861,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1863,2021.61377,SouthAfrica - Mpumalanga,Malawi
1864,2021.86582,SouthAfrica - Gauteng,Eswatini
1865,2021.5292,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1866,2021.57368,SouthAfrica - NorthWest,SouthAfrica - NorthernCape
1867,2021.54254,SouthAfrica - Gauteng,SouthAfrica - nan
1868,2021.6603499999999,SouthAfrica - Gauteng,Germany
1869,2021.64391,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1870,2021.74254,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1871,2021.5891199999999,SouthAfrica - Gauteng,Eswatini
1872,2021.61377,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1873,2021.67131,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1874,2021.72884,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1875,2021.60856,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1876,2021.64939,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1877,2021.62034,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1878,2021.6219899999999,SouthAfrica - NorthWest,SouthAfrica - Mpumalanga
1879,2021.74254,SouthAfrica - NorthWest,SouthAfrica - Mpumalanga
1880,2021.91514,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1881,2021.72337,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1882,2021.70145,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1883,2021.6768,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1884,2021.64118,SouthAfrica - Gauteng,SouthAfrica - FreeState
1885,2021.78091,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1886,2021.71789,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1887,2021.49508,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1888,2021.57782,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1889,2021.74529,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1890,2021.72338,SouthAfrica - Limpopo,SouthAfrica - Mpumalanga
1891,2021.60024,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1892,2021.68776,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1893,2021.76173,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1894,2021.66309,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1895,2021.6795299999999,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1896,2021.73707,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1897,2021.5422899999999,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1898,2021.73707,SouthAfrica - NorthernCape,SouthAfrica - KwaZulu-Natal
1899,2021.61651,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1900,2021.68501,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1901,2021.69049,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1902,2021.6795299999999,SouthAfrica - Gauteng,SouthAfrica - FreeState
1903,2021.59734,SouthAfrica - Gauteng,Eswatini
1904,2021.64849,SouthAfrica - Gauteng,SouthAfrica - FreeState
1905,2021.6494,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1906,2021.70967,SouthAfrica - Mpumalanga,SouthAfrica - Gauteng
1907,2021.54486,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1908,2021.58364,SouthAfrica - Mpumalanga,SouthAfrica - EasternCape
1909,2021.72336,SouthAfrica - Mpumalanga,SouthAfrica - Limpopo
1910,2021.75624,SouthAfrica - Mpumalanga,SouthAfrica - FreeState
1911,2021.5859,SouthAfrica - Mpumalanga,SouthAfrica - EasternCape
1912,2021.76414,SouthAfrica - EasternCape,Eswatini
1913,2021.59734,SouthAfrica - EasternCape,SouthAfrica - Gauteng
1914,2021.60008,SouthAfrica - Gauteng,Eswatini
1915,2021.622,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1916,2021.64118,SouthAfrica - Mpumalanga,SouthAfrica - Limpopo
1917,2021.66199,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1918,2021.77816,SouthAfrica - KwaZulu-Natal,Taiwan
1919,2021.58239,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1920,2021.72612,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1921,2021.68382,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1922,2021.59735,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1923,2021.72063,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1924,2021.54441,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1925,2021.54537,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1926,2021.63297,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1927,2021.58913,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1928,2021.77269,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1929,2021.7042,SouthAfrica - Gauteng,Eswatini
1930,2021.85215,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1931,2021.86311,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1932,2021.5562499999999,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1933,2021.60008,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1934,2021.63296,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1935,2021.5829999999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1936,2021.66309,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1937,2021.69552,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1938,2021.55698,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1939,2021.64939,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1940,2021.5891199999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1941,2021.77816,SouthAfrica - Gauteng,USA
1942,2021.70967,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1943,2021.66858,SouthAfrica - Gauteng,SouthAfrica - FreeState
1944,2021.60282,SouthAfrica - Gauteng,SouthAfrica - FreeState
1945,2021.75899,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1946,2021.73707,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1947,2021.56447,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1948,2021.70967,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1949,2021.72063,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1950,2021.5946,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1951,2021.70967,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1952,2021.61104,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1953,2021.73707,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1954,2021.75625,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1955,2021.72064,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1956,2021.57926,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1957,2021.58913,SouthAfrica - Limpopo,USA
1958,2021.73707,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1959,2021.56447,SouthAfrica - Gauteng,Netherlands
1960,2021.622,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1961,2021.6082999999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1962,2021.59077,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1963,2021.5535,SouthAfrica - Gauteng,UnitedKingdom
1964,2021.64391,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1965,2021.61926,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1966,2021.74802,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1967,2021.75898,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1968,2021.65213,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1969,2021.68776,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1970,2021.6603599999999,SouthAfrica - Gauteng,SouthAfrica - FreeState
1971,2021.73445,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1972,2021.54803,SouthAfrica - Gauteng,Netherlands
1973,2021.58913,SouthAfrica - Gauteng,Netherlands
1974,2021.63022,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1975,2021.56103,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1976,2021.61378,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1977,2021.61926,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1978,2021.58091,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1979,2021.65182,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1980,2021.61653,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1981,2021.6795399999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1982,2021.73433,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1983,2021.80009,SouthAfrica - Gauteng,Lesotho
1984,2021.6631,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1985,2021.6795399999999,SouthAfrica - Gauteng,SouthAfrica - FreeState
1986,2021.61927,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1987,2021.55199,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1988,2021.77543,SouthAfrica - Limpopo,SouthAfrica - WesternCape
1989,2021.59187,SouthAfrica - Limpopo,Eswatini
1990,2021.75899,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1991,2021.5613,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1992,2021.6987199999999,SouthAfrica - NorthWest,Namibia
1993,2021.64118,SouthAfrica - NorthWest,SouthAfrica - Limpopo
1994,2021.79735,SouthAfrica - NorthWest,SouthAfrica - NorthernCape
1995,2021.66309,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1996,2021.62062,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1997,2021.74529,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1998,2021.8165199999999,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1999,2021.6795299999999,SouthAfrica - Gauteng,Sweden
2000,2021.75898,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2001,2021.87679,SouthAfrica - Gauteng,Botswana
2002,2021.60555,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2003,2021.60649,SouthAfrica - Gauteng,Eswatini
2004,2021.80007,Eswatini,SouthAfrica - NorthWest
2005,2021.86583,SouthAfrica - Gauteng,Eswatini
2006,2021.76994,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2007,2021.5535,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2008,2021.5535,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2009,2021.70418,SouthAfrica - NorthWest,SouthAfrica - EasternCape
2010,2021.56719,SouthAfrica - Gauteng,Germany
2011,2021.53847,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2012,2021.64664,SouthAfrica - NorthWest,SouthAfrica - Gauteng
2013,2021.72335,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2014,2021.5178,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2015,2021.82472,SouthAfrica - WesternCape,USA
2016,2021.64479,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2017,2021.8438899999999,SouthAfrica - EasternCape,SouthAfrica - WesternCape
2018,2021.87129,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2019,2021.76444,SouthAfrica - WesternCape,USA
2020,2021.55623,SouthAfrica - Gauteng,Netherlands
2021,2021.55623,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2022,2021.79459,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2023,2021.55682,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2024,2021.64664,SouthAfrica - Limpopo,SouthAfrica - KwaZulu-Natal
2025,2021.64201,SouthAfrica - Gauteng,Eswatini
2026,2021.73705,SouthAfrica - Gauteng,Austria
2027,2021.7223099999999,SouthAfrica - Gauteng,SouthAfrica - EasternCape
2028,2021.55897,SouthAfrica - Gauteng,France
2029,2021.7124,France,SouthAfrica - WesternCape
2030,2021.65991,France,SouthAfrica - Mpumalanga
2031,2021.91514,SouthAfrica - Mpumalanga,SouthAfrica - WesternCape
2032,2021.685,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2033,2021.91788,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2034,2021.53212,SouthAfrica - Gauteng,Germany
2035,2021.60008,Germany,Israel
2036,2021.59186,Germany,Canada
2037,2021.55954,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2038,2021.64939,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2039,2021.70418,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2040,2021.76171,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2041,2021.59018,SouthAfrica - Gauteng,Georgia
2042,2021.7946,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2043,2021.58364,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2044,2021.65894,SouthAfrica - Gauteng,France
2045,2021.75898,France,Belgium
2046,2021.79734,Belgium,Italy
2047,2021.60555,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2048,2021.76993,SouthAfrica - Gauteng,Germany
2049,2021.72062,SouthAfrica - Gauteng,Canada
2050,2021.78911,Canada,France
2051,2021.5836299999999,SouthAfrica - Gauteng,SouthAfrica - nan
2052,2021.61872,SouthAfrica - Gauteng,France
2053,2021.66579,France,Belgium
2054,2021.78089,Belgium,Netherlands
2055,2021.7397899999999,France,SouthAfrica - NorthernCape
2056,2021.68225,France,SouthAfrica - Gauteng
2057,2021.6923199999999,France,Belgium
2058,2021.70144,Belgium,France
2059,2021.75624,Belgium,Italy
2060,2021.56587,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2061,2021.76993,SouthAfrica - Limpopo,SouthAfrica - Gauteng
2062,2021.5836199999999,SouthAfrica - Gauteng,Mozambique
2063,2021.62472,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2064,2021.57497,SouthAfrica - Gauteng,Mozambique
2065,2021.64663,Mozambique,SouthAfrica - NorthWest
2066,2021.6028,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2067,2021.59732,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2068,2021.7589699999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2069,2021.59475,SouthAfrica - Gauteng,Lesotho
2070,2021.73705,Lesotho,Japan
2071,2021.72883,Lesotho,Japan
2072,2021.5665199999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2073,2021.66856,SouthAfrica - WesternCape,SouthAfrica - FreeState
2074,2021.65212,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2075,2021.59184,SouthAfrica - WesternCape,SouthAfrica - Gauteng
2076,2021.66308,SouthAfrica - WesternCape,SouthAfrica - NorthWest
2077,2021.6713,SouthAfrica - WesternCape,SouthAfrica - Gauteng
2078,2021.62746,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2079,2021.56719,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2080,2021.65212,SouthAfrica - Gauteng,SouthAfrica - EasternCape
2081,2022.2521199999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2082,2021.61924,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2083,2021.62198,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2084,2021.63294,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2085,2021.68774,SouthAfrica - Gauteng,SouthAfrica - FreeState
2086,2021.6302,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2087,2021.68226,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2088,2021.7260999999999,SouthAfrica - NorthWest,SouthAfrica - Mpumalanga
2089,2021.6093799999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2090,2021.70966,SouthAfrica - NorthWest,SouthAfrica - KwaZulu-Natal
2091,2021.56779,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2092,2021.61103,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2093,2021.56963,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2094,2021.72336,SouthAfrica - Limpopo,SouthAfrica - Gauteng
2095,2021.5699299999999,SouthAfrica - Gauteng,Eswatini
2096,2021.76171,Eswatini,SouthAfrica - WesternCape
2097,2021.61377,SouthAfrica - Gauteng,USA
2098,2021.70144,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2099,2021.71514,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2100,2021.62778,SouthAfrica - Gauteng,SouthAfrica - EasternCape
2101,2021.49323,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2102,2021.62473,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2103,2021.62474,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2104,2021.63635,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2105,2021.72063,SouthAfrica - NorthernCape,SouthAfrica - Mpumalanga
2106,2021.65213,SouthAfrica - Gauteng,Belgium
2107,2021.6795299999999,SouthAfrica - Gauteng,Eswatini
2108,2021.64122,SouthAfrica - Gauteng,USA
2109,2021.6274799999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2110,2021.7178999999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2111,2021.63297,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2112,2021.6329799999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2113,2021.79461,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2114,2021.79461,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2115,2021.7370799999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2116,2021.64161,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2117,2021.83297,SouthAfrica - Mpumalanga,SouthAfrica - NorthWest
2118,2021.63297,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2119,2021.73982,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2120,2021.76447,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2121,2021.74256,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2122,2021.77817,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2123,2021.6603599999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2124,2021.81653,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2125,2021.81105,SouthAfrica - Gauteng,Eswatini
2126,2021.6631,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2127,2021.67955,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2128,2021.6905,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2129,2021.75899,SouthAfrica - Gauteng,USA
2130,2021.64119,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2131,2021.75899,SouthAfrica - Gauteng,SouthAfrica - EasternCape
2132,2021.83023,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2133,2021.8603699999999,SouthAfrica - KwaZulu-Natal,SouthAfrica - EasternCape
2134,2021.66311,SouthAfrica - Gauteng,UnitedKingdom
2135,2021.64393,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2136,2021.7562599999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2137,2021.7453,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2138,2021.6466699999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2139,2021.6404499999999,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2140,2021.76448,SouthAfrica - NorthernCape,SouthAfrica - EasternCape
2141,2021.66311,SouthAfrica - NorthernCape,SouthAfrica - Gauteng
2142,2021.78092,SouthAfrica - NorthernCape,SouthAfrica - KwaZulu-Natal
2143,2021.6466699999999,SouthAfrica - Gauteng,Germany
2144,2021.68229,SouthAfrica - Gauteng,SouthAfrica - FreeState
2145,2021.74256,SouthAfrica - FreeState,SouthAfrica - NorthWest
2146,2021.72064,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2147,2021.7042,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2148,2021.7562599999999,SouthAfrica - Gauteng,Lesotho
2149,2021.70694,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2150,2021.70146,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2151,2021.64941,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2152,2021.64941,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2153,2021.6658499999999,SouthAfrica - NorthernCape,Germany
2154,2021.7178999999999,Germany,SouthAfrica - Gauteng
2155,2021.86585,SouthAfrica - Gauteng,Eswatini
2156,2021.76174,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2157,2021.79587,SouthAfrica - Gauteng,USA
2158,2021.79461,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2159,2021.67591,SouthAfrica - Gauteng,SouthAfrica - FreeState
2160,2021.75898,SouthAfrica - FreeState,Lesotho
2161,2021.7229399999999,SouthAfrica - FreeState,SouthAfrica - Gauteng
2162,2021.74255,SouthAfrica - Gauteng,UnitedKingdom
2163,2021.76172,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2164,2021.79734,SouthAfrica - FreeState,Lesotho
2165,2021.66584,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2166,2021.77481,SouthAfrica - NorthernCape,SouthAfrica - NorthWest
2167,2021.81105,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2168,2021.67406,SouthAfrica - Gauteng,Mozambique
2169,2021.66933,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2170,2021.70258,SouthAfrica - Gauteng,USA
2171,2021.68228,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2172,2021.68776,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2173,2021.7042,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2174,2021.68502,SouthAfrica - Gauteng,Germany
2175,2021.56446,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2176,2021.54254,SouthAfrica - Gauteng,SouthAfrica - EasternCape
2177,2021.5507599999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2178,2021.55349,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2179,2021.55623,SouthAfrica - Gauteng,Netherlands
2180,2021.55623,SouthAfrica - Gauteng,Netherlands
2181,2021.55623,SouthAfrica - Gauteng,Netherlands
2182,2021.55623,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2183,2021.58089,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2184,2021.56171,SouthAfrica - Gauteng,Netherlands
2185,2021.56445,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2186,2021.5699299999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2187,2021.5699299999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2188,2021.57542,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2189,2021.57542,SouthAfrica - Gauteng,USA
2190,2021.57542,SouthAfrica - Gauteng,Eswatini
2191,2021.57816,SouthAfrica - Gauteng,Eswatini
2192,2021.58911,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2193,2021.5836299999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2194,2021.5836199999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2195,2021.5836299999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2196,2021.58637,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2197,2021.58911,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2198,2021.5891,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2199,2021.59184,SouthAfrica - Gauteng,SouthAfrica - nan
2200,2021.6028,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2201,2021.68394,SouthAfrica - Limpopo,SouthAfrica - Gauteng
2202,2021.80828,SouthAfrica - Gauteng,SouthAfrica - FreeState
2203,2021.7069099999999,SouthAfrica - Gauteng,Eswatini
2204,2021.7069099999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2205,2021.74593,SouthAfrica - Gauteng,SouthAfrica - EasternCape
2206,2021.77814,SouthAfrica - EasternCape,Belgium
2207,2021.80006,SouthAfrica - Gauteng,SouthAfrica - FreeState
2208,2021.95075,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2209,2021.72335,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2210,2021.76445,SouthAfrica - Limpopo,SouthAfrica - Mpumalanga
2211,2021.79185,SouthAfrica - Mpumalanga,SouthAfrica - Gauteng
2212,2021.71787,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2213,2021.72061,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2214,2021.72061,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2215,2021.83842,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2216,2021.83568,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2217,2021.7397899999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2218,2021.7397899999999,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2219,2021.74801,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2220,2021.60006,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2221,2021.59184,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2222,2021.59184,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2223,2021.59184,SouthAfrica - NorthWest,SouthAfrica - Mpumalanga
2224,2021.59459,SouthAfrica - Gauteng,SouthAfrica - nan
2225,2021.59732,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2226,2021.60554,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2227,2021.60554,SouthAfrica - KwaZulu-Natal,SouthAfrica - NorthWest
2228,2021.60007,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2229,2021.6028,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2230,2021.6028099999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2231,2021.61923,SouthAfrica - Gauteng,SouthAfrica - FreeState
2232,2021.60827,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2233,2021.60827,SouthAfrica - Gauteng,SouthAfrica - EasternCape
2234,2021.6164899999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2235,2021.61375,SouthAfrica - Gauteng,SouthAfrica - EasternCape
2236,2021.61375,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2237,2021.6164899999999,SouthAfrica - Gauteng,SouthAfrica - EasternCape
2238,2021.62197,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2239,2021.62197,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2240,2021.61944,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2241,2021.62745,SouthAfrica - Limpopo,Argentina
2242,2021.62429,SouthAfrica - Limpopo,SouthAfrica - Gauteng
2243,2021.6301899999999,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2244,2021.6521,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2245,2021.6276,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2246,2021.6325199999999,SouthAfrica - NorthWest,SouthAfrica - Limpopo
2247,2021.6493699999999,SouthAfrica - Limpopo,Germany
2248,2021.64389,SouthAfrica - Limpopo,SouthAfrica - Mpumalanga
2249,2021.63911,SouthAfrica - Limpopo,Germany
2250,2021.64389,Germany,Eswatini
